"avg_watch_time","caption","collaborators","comment_sentiment_rate","comments","created_date","created_time","eng_rate_by_reach","eng_rate_by_views","engagement","engagement_rate","follower_change_24h","followers","id","image","likes","link","media_id","product_tags","profile_visits","reach","reach_rate","saved","shares","timezone","type","username","views"
"8657","Chasing dreams is cool, burning out isn’t 🙃

[work life balance, happiness, health, Bangalore, zero1, explore page]",,,"4","2025-04-21","2025-04-21T18:33:50.000000+0530","6.95","4.64","1211","0.95",,"91740","17904131187151557","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17904131187151557/491455784_1438256710886598_2264265405527881586_n.jpg","870","https://www.instagram.com/reel/DItZwAdSNu8/","3615659326037351356_62271955016",,,"14972","16.32","166","171","IST","reel","zero1byzerodha","22395"
,"The urge to comment the wrong answers 😈

All submissions for the Gold Pass will happen through the Google form in the highlights 👆
Make sure you submit your screenshot there :)

[finance, fest, discover page, trend]",,,"3","2025-02-01","2025-02-01T11:42:54.000000+0530","5.28","2.15","670","0.94",,"58770","18088948261492146","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18088948261492146/475665961_17910130980075017_786912877734754994_n.jpg","551","https://www.instagram.com/p/DFhQvh9o0Kv/","3558198815626576559_62271955016",,"639","11240","19.13","39","77","IST","carousel","zero1byzerodha","27615"
,"Turns out, a little creativity and some tokens are all you need to get people excited about money conversations 🫶🏼⚡️

What experience zones would you like to see next year at the #zero1fest ?

[fest, Bangalore, experience zones, games, fun, money]",,,"3","2025-03-29","2025-03-29T15:35:36.000000+0530","7.49","4.45","689","0.94",,"68446","18096852295481718","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18096852295481718/487954327_17916648303075017_2618113342193763429_n.jpg","638","https://www.instagram.com/p/DHx344wPDUP/","3598903379033339151_62271955016",,"74","8808","12.87","19","29","IST","carousel","zero1byzerodha","14820"
,"BOX OFFICE OPENS AT 10AM
A little guide to make sure you have the best time at the fest
14 March 2025 | Chamara Vajra, Bangalore ⭐
See you there!

[fest, zero1, explore page, Bangalore]",,"4.33","16","2025-03-13","2025-03-13T13:29:16.000000+0530","5.81","3.1","705","0.93",,"63542","17890682412101543","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17890682412101543/484569087_17914906053075017_5865307317833545938_n.jpg","576","https://www.instagram.com/p/DHIctkXyIPK/","3587243379933086666_62271955016",,"389","10805","17","36","77","IST","carousel","zero1byzerodha","20285"
,"Gold prices hit an all time high 😶‍🌫️

[gold prices, trend, tweet, explore page, money]",,"43.44","6","2025-04-22","2025-04-22T18:15:07.000000+0530","5.96","3.37","1063","0.93",,"92185","17908295061109502","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17908295061109502/491461217_17919178989075017_5948001953826488053_n.jpg","854","https://www.instagram.com/p/DIv9OMUy7C_/","3616378281945444543_62271955016",,"82","14844","16.1","25","178","IST","carousel","zero1byzerodha","26295"
,"Any fest about money and wealth would be incomplete without Karthik Rangappa ⭐

A trader, investor, and educator, Karthik has built and grown Zerodha Varsity into a platform that makes complex finance topics easy to understand for everyone. With initiatives like Varsity Junior, he’s changing the educational landscape, making children aware about money from a young age 🧡

If you have any questions regarding money, he is your guy! Which is why, he’ll be joining us at the Zero1 Fest on 14th March 🗓️

Join him there by earning your pass on the Zero1 App⚡
Link in bio!

[fest, panelist, explore page, Bangalore, finance]","zerodhaonline , zerodhavarsity , karthikrangappa","22.74","12","2025-02-21","2025-02-21T19:25:05.000000+0530","2.74","1.95","585","0.93",,"59523","18073891603683398","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18073891603683398/480876693_17912538780075017_1245048087226298486_n.jpg","542","https://www.instagram.com/p/DGVliKvMfK2/","3572926955100697270_62271955016",,"90","20774","34.9","15","16","IST","image","zero1byzerodha","29109"
,"*smiles in pain* adulting edition🥲

[parents, life, explore page, decisions, money]",,"6.2","8","2025-07-22","2025-07-22T16:58:46.000000+0530","8.01","3.72","1408","0.91","1017","124580","18393974365141336","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18393974365141336/521487538_17929394235075017_2889663029816212708_n.jpg","1130","https://www.instagram.com/p/DMaI0kvy6R4/","3682294442570261624_62271955016",,"70","14799","11.88","47","223","IST","carousel","zero1byzerodha","31858"
"14411","What’s the craziest thing you did to earn the Zero1 Fest pass? 🎫

[fest, finance, concert, Bangalore, zero1]",,,"3","2025-03-22","2025-03-22T18:37:46.000000+0530","3.99","2.43","679","0.91",,"67717","17881507455257000","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17881507455257000/485043862_17915934021075017_6751513559777005139_n.jpg","612","https://www.instagram.com/reel/DHgLA6LSW9_/","3593920943619665791_62271955016",,,"16185","23.9","30","34","IST","reel","zero1byzerodha","26571"
,"Wish we could turn back time🥹

[school, nostalgia, explore page, lunch break]",,,"0","2025-05-29","2025-05-29T17:33:35.000000+0530","7.3","5.45","1155","0.89",,"106999","18061187635916607","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18061187635916607/502094670_17923341873075017_3649960061880904955_n.jpg","956","https://www.instagram.com/p/DKPJ4aJvu0Z/","3643174082356112665_62271955016",,"84","13525","12.64","32","167","IST","image","zero1byzerodha","18144"
"9320","The only way is through. You won’t survive the lows unless you really love what you're doing💛

[fest, panel, explore page, start-up, business]","tarunsmehta","0.46","9","2025-06-16","2025-06-16T17:50:09.000000+0530","6.99","4.49","1305","0.89",,"113165","18085381057674324","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18085381057674324/508600405_17925438426075017_6416085757353123602_n.jpg","1002","https://www.instagram.com/reel/DK9hjK7uv2y/","3656226024950791602_62271955016",,,"16361","14.46","133","161","IST","reel","zero1byzerodha","25487"
"9109","Stop treating your body like a museum 👏

[fitness, health, explore page, actor, panelist, Bangalore]",,,"3","2025-05-24","2025-05-24T16:30:08.000000+0530","4.89","3.16","1378","0.87",,"104842","18068334991817588","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18068334991817588/500350697_17922805245075017_4679274147922873735_n.jpg","914","https://www.instagram.com/reel/DKCKM-sPr6y/","3639516321281916594_62271955016",,,"21441","20.45","132","329","IST","reel","zero1byzerodha","33192"
,"Even long term investors can’t help but check their portfolios when the market goes south ☠️

[long-term goals, investing, finance, explore page]",,"21.6","9","2025-01-13","2025-01-13T17:58:40.000000+0530","5.87","3.46","553","0.86",,"57773","18481781824026100","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18481781824026100/473045454_17908010943075017_4851114898324170742_n.jpg","488","https://www.instagram.com/p/DExApIwSTP0/","3544617208615875572_62271955016",,"50","8682","15.03","13","43","IST","carousel","zero1byzerodha","14759"
,"Stack your wins or watch them tumble in the ultimate financial Jenga, ride the mock stock rollercoaster, or trade your favorite book for a mystery read📓

Take a swing at market highs & lows in the Bull & Bear Pit, or put your money knowledge to the test at the Money Canvas & Varsity Arcade✨

This year, we’re taking things up a notch with a crazier set of experience zones where you can encounter real-life money challenges and win tokens through it!💰

See you on the 14th of March 2025, Chamara Vajra, Bangalore ⭐ Box Office opens at 10am 

[fest, experience zones, games, bangalore, explore page]",,"8.81","26","2025-03-12","2025-03-12T16:57:11.000000+0530","6.03","3.29","638","0.85",,"63052","18064669031098873","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18064669031098873/483990149_17914803123075017_8012588961448834329_n.jpg","507","https://www.instagram.com/p/DHGPteANQff/","3586623248537028575_62271955016",,"227","9297","14.74","28","77","IST","carousel","zero1byzerodha","17075"
,"This is your friendly reminder to pay your friend back🥹

[money, finance, explore page, friendship, fun]",,"22.5","11","2025-07-16","2025-07-16T16:00:08.000000+0530","6.29","3.84","1486","0.84","678","123305","18068611153895042","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18068611153895042/518721406_17928711828075017_8248694028224096033_n.jpg","1022","https://www.instagram.com/p/DMKlV71y7H1/","3677916280784663029_62271955016",,"79","17246","13.99","51","403","IST","image","zero1byzerodha","28211"
,"Every journey looks different and that’s okay🫶

[finance, money, explore page, decisions, journey]",,,"3","2025-06-20","2025-06-20T17:35:29.000000+0530","8.18","3.54","1110","0.84",,"114193","18093173587614730","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18093173587614730/509274563_17925850260075017_7174697264382210388_n.jpg","958","https://www.instagram.com/p/DLHzlhGSdmP/","3659120100793506191_62271955016",,"78","12745","11.16","82","68","IST","carousel","zero1byzerodha","29477"
,"Watch what being a ‘Girl boss’ means to @leezamangaldas 🫶✨
Episode now live on Zero1 Hustle⚡

[girlboss, podcast, women, explore page, business]",,,"3","2025-01-27","2025-01-27T19:18:59.000000+0530","5.3","3.22","510","0.84",,"58580","17930447385003961","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17930447385003961/475418688_17909648388075017_4822449738482081093_n.jpg","489","https://www.instagram.com/p/DFVM9nCyQvH/","3554804491247750087_62271955016",,"101","9553","16.31","14","4","IST","carousel","zero1byzerodha","15703"
,"Now introducing, the man behind the madness, founder and CEO of Zero1 and LearnApp - @prateek_learnapp 🔥

With over a decade of experience in simplifying finance for his audience. Swati and Prateek are building Zero1 from the ground up into a new-age media network. He is the internet’s favourite De-influencer and we for one, stand by it. From acting, directing, writing, rapping and now organising a fest, he’s left no leaf unturned in spreading financial literacy in the country. And, call it a gut feeling or insider information, he’s not stopping any time soon 💛

Meet our Commander-in-Chief LIVE at the Zero1 Fest on 14th March⚡

[fest, panelist, explore page, Bangalore, founder, Holi]","prateek_learnapp","16.61","20","2025-03-10","2025-03-10T14:50:36.000000+0530","6.5","4.5","536","0.82",,"62489","18061225754302414","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18061225754302414/483691546_17914568481075017_596595472458214810_n.jpg","490","https://www.instagram.com/p/DHA3op2sd-K/","3585109989665136522_62271955016",,"109","8018","12.83","11","15","IST","image","zero1byzerodha","11586"
"5955","Missions go live in 2 days 🙌

[fest, finance, trending, explore page, Bangalore]",,"35.13","11","2025-01-30","2025-01-30T19:01:16.000000+0530","5.39","2.91","545","0.8",,"58686","17870591601277807","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17870591601277807/475412782_1630361491696080_3490713961238958852_n.jpg","459","https://www.instagram.com/reel/DFc5ImCslCt/","3556969084970225837_62271955016",,,"9135","15.57","22","53","IST","reel","zero1byzerodha","16912"
"14022","Fitness isn’t one-size-fits-all. It’s a mix that fits you💪

[fitness, health, panelist, fest, explore page]",,,"6","2025-04-16","2025-04-16T18:31:46.000000+0530","4.18","2.71","852","0.8",,"89095","18042693521434110","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18042693521434110/491416531_597924696616033_7566590068261694628_n.jpg","706","https://www.instagram.com/reel/DIgh9OxS9IQ/","3612036244433523216_62271955016",,,"18726","21.02","70","70","IST","reel","zero1byzerodha","28812"
"11017","What’s your ₹1 Cr strategy? 🤔💭

[fest, 1 crore, Bangalore, explore page]",,"21.84","9","2025-03-20","2025-03-20T18:27:35.000000+0530","6.12","3.85","634","0.79",,"67636","18305638594231139","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18305638594231139/485080512_17915733003075017_2323486524647502527_n.jpg","528","https://www.instagram.com/reel/DHbAM2wMcB0/","3592466011182448756_62271955016",,,"9058","13.39","17","80","IST","reel","zero1byzerodha","14373"
,"Up next as a panellist at the Zero1 Fest, is the Joint Managing Director of Brigade Group - @nirupa.shankar ✨

A #GirlBoss in her own right, Nirupa has been a force to be reckoned with in real estate sector. Through initiatives like the Real Estate Accelerator Programme she has mentored and supported high-tech startups. She’s also killing it in the hospitality business; her many many awards are a testament to that 🏆

How do you take a brand to the next level? How do you innovate in a traditional sector? If you seek answers to questions like these, join her at the Zero1 Fest on 14th March at Chamara Vajra, Bangalore 💛

[fest, panelist, explore page, Bangalore, finance]","nirupa.shankar",,"6","2025-03-11","2025-03-11T12:34:35.000000+0530","4.07","2.6","534","0.79",,"62755","18056701712119934","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18056701712119934/483625603_17914672104075017_1902012530111369904_n.jpg","487","https://www.instagram.com/p/DHDM3QdsYWj/","3585766302124443043_62271955016",,"184","12747","20.31","26","15","IST","image","zero1byzerodha","19944"
,"Can’t really decide what hit us more- Inspiration or Nostalgia 💛

This episode of ‘The How’ is available on our new Zero1 Hustle channel. Link in bio!

[new channel, explore page, podcast]",,,"3","2025-01-14","2025-01-14T19:33:44.000000+0530","6.38","3.71","482","0.79",,"57869","17964695504838627","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17964695504838627/473762230_17908146225075017_4381491225651402286_n.jpg","456","https://www.instagram.com/p/DEzwUQ9yd7a/","3545389830509289178_62271955016",,"50","7268","12.56","5","18","IST","carousel","zero1byzerodha","12498"
"6165","To all the Artists out there, don’t let sheltered beginnings define your strengths💛

Catch her story now live on Zero1 Hustle’s Girlboss⚡
Link in bio 🔗

[girl boss, women, business, finance, artist, explore page]",,"50.71","20","2025-05-26","2025-05-26T18:30:56.000000+0530","3","2.01","939","0.79",,"105775","18065148128105354","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18065148128105354/505764111_17925090801075017_6788929354609413598_n.jpg","813","https://www.instagram.com/reel/DKHiAFaBnfy/","3641028363139053554_62271955016",,,"29948","28.31","66","40","IST","reel","zero1byzerodha","44788"
,"Meanwhile me waiting for the Zero1 Pass 🤭

[finance, money, power, explore page]",,"4.85","5","2025-02-12","2025-02-12T18:00:38.000000+0530","8.55","4.87","539","0.77",,"59168","17942071211956416","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17942071211956416/477121913_17911452525075017_3842955162033725614_n.jpg","451","https://www.instagram.com/p/DF-Qtsrs_ne/","3566361464022497758_62271955016",,"59","5693","9.62","31","52","IST","carousel","zero1byzerodha","10009"
,"Moment of truth. 

[life, explore page, adulthood, work life]",,,"2","2025-02-18","2025-02-18T18:51:15.000000+0530","4.95","3.87","523","0.75",,"59368","17947609094937695","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17947609094937695/480143310_17912185911075017_4355917224660624158_n.jpg","446","https://www.instagram.com/p/DGNzRwxMKmS/","3570735600542722450_62271955016",,"63","9443","15.91","19","56","IST","image","zero1byzerodha","12052"
,"The market woke up and chose violence today 🥲

[finance, stock market, explore page, returns, investing]",,,"2","2025-01-06","2025-01-06T18:42:36.000000+0530","5.38","4.39","505","0.74",,"57390","18370970155119022","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18370970155119022/472905213_17907172203075017_1486691342946540314_n.jpg","422","https://www.instagram.com/p/DEfEGwUSRUs/","3539565888519345452_62271955016",,"55","8437","14.7","30","51","IST","image","zero1byzerodha","10330"
"11464","Are you credit worthy?🧐

[bangalore, panelist, cibil score, finance, explore page]","karthikrangappa",,"2","2025-05-27","2025-05-27T17:44:00.000000+0530","6.3","4.04","912","0.74",,"106311","18071383975750179","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18071383975750179/501983588_17923208010075017_911166925828355101_n.jpg","786","https://www.instagram.com/reel/DKKBbxsvp6h/","3641729555518889633_62271955016",,,"13740","12.92","77","47","IST","reel","zero1byzerodha","21407"
"13379","A hidden invite. A secret mission. Only the chosen ones knew.⚡️

Last year, 1000 people who couldn’t get into the Zero1 Fest received a mysterious invite—The Bolt Invite. No names, no details, just a scan-to-unlock secret mission that made them part of something bigger. This is the story of how it all went down ⭐

Last day to earn your pass! Download the Zero1 App now 🚀🎟️

[fest, explore page, bangalore, March, finance, secret mission]","prateek_learnapp","5.9","18","2025-03-08","2025-03-08T12:56:38.000000+0530","4.64","2.88","522","0.74",,"62146","18055268762279670","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18055268762279670/483284594_17914299897075017_2990028124487772808_n.jpg","442","https://www.instagram.com/reel/DG7ghRAvLBh/","3583600952000426081_62271955016",,,"10465","16.84","26","36","IST","reel","zero1byzerodha","16879"
"8069","Your Zero to 1 money journey starts at the Zero1 Fest⚡️

This year, we’re taking it up a notch with our theme “Big Money Moves”. Think of business, health, finance, and entertainment coming together in a single space—where people can discuss investment trends the same way they talk about trending movies or viral memes. 

See you at Chamara Vajra, Bangalore, 14th March 2025 ✈️

Passes can’t be bought but rather earned through the Zero1 App📱
Download the App now, link in bio!

[fest, Bangalore, explore page, finance, March, money]","prateek_learnapp","13.26","24","2025-02-28","2025-02-28T19:53:50.000000+0530","3.94","2.43","568","0.74",,"60053","18119503087427767","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18119503087427767/482167039_17913382644075017_8697790256767809917_n.jpg","423","https://www.instagram.com/reel/DGnqKZbMVlv/","3578013861417146735_62271955016",,,"11797","19.64","18","103","IST","reel","zero1byzerodha","19153"
,"Don’t read the pinned comment 🫣

[fest, coming soon, march, trend, Bangalore]",,"30.22","32","2025-01-16","2025-01-16T18:55:21.000000+0530","4.01","2.82","569","0.73",,"58020","18031377743221993","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18031377743221993/473831520_17908380462075017_4376212958748024342_n.jpg","392","https://www.instagram.com/p/DE41g1qygIt/","3546820059668808237_62271955016",,"168","11751","20.25","47","98","IST","image","zero1byzerodha","16678"
,"The Box Office opens at 10 am! So, make sure you’re on time ⏰ to have the best time at the Zero1 Fest ✨

P.S- The gold pass winners have to be at the box office between 10am-11am 🥇 

See you tomorrow at Chamara Vajra, Bangalore 🌟 

[fest, bangalore, March, explore page, finance]",,"12.65","55","2025-03-13","2025-03-13T16:06:59.000000+0530","3.88","1.87","569","0.73",,"63542","17913175191088479","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17913175191088479/483696380_17914917594075017_2853986811739622855_n.jpg","407","https://www.instagram.com/p/DHIuwuUSvTN/","3587322761607574733_62271955016",,"343","12314","19.38","16","91","IST","carousel","zero1byzerodha","25529"
"8172","This year we’re back with BIG MONEY MOVES⚡

Last year, people played games, won merch, got insights and left feeling really happy! So, we thought to do it again - but better 🫶🏼

March 14 | Chamara Vajra, Bangalore 🌟
See you there! 

[fest, explore page, bangalore, March, finance]","prateek_learnapp","6.92","26","2025-03-09","2025-03-09T14:09:15.000000+0530","4.14","2.26","516","0.71",,"62486","18117098662443593","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18117098662443593/483702110_17914444743075017_3622852836136578430_n.jpg","417","https://www.instagram.com/reel/DG-NlFitR8d/","3584362076609781533_62271955016",,,"11084","17.74","16","57","IST","reel","zero1byzerodha","20326"
"9611","Last year, people went all out to earn their Zero1 Fest pass! This year, we’re leveling up 🚀

Show your love for Zero1 in the most creative way, and you might just land a Gold Pass—your all-access ticket to meet the Panelists 🎟️✨ 

Make sure you attempt the mission on the Zero1 App to be eligible for the Gold Pass ⚡️

[fest, explore page, Bangalore, March, finance, money]","prateek_learnapp","19.01","18","2025-03-07","2025-03-07T21:01:58.000000+0530","4.58","2.56","496","0.71",,"61887","18138487624352501","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18138487624352501/482971330_17914218870075017_1712369871940699380_n.jpg","419","https://www.instagram.com/reel/DG5zlDUNXt8/","3583121825102920572_62271955016",,,"9999","16.16","21","38","IST","reel","zero1byzerodha","17860"
"9410","Zero1 Fest, limitless opportunities in an opportunistic world 🌏
Earn your pass through the Zero1 App ⚡
Link in Bio 🙌

[the office, explore page, trending, fest, the office fans]",,"34.01","16","2025-02-02","2025-02-02T12:10:02.000000+0530","4.36","2.57","508","0.7",,"58821","17965772219845173","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17965772219845173/476234379_17910381477075017_1512991170865814494_n.jpg","394","https://www.instagram.com/reel/DFj3w28vKl6/","3558933380646873466_62271955016",,,"9724","16.53","14","84","IST","reel","zero1byzerodha","16517"
"9694","Your spin is your superpower 🙌

[girl boss, podcast, women, business, trends, finance]",,,"0","2025-04-13","2025-04-13T16:27:19.000000+0530","2.61","1.62","675","0.7",,"83551","18030191711355441","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18030191711355441/491496629_17918242131075017_436624880869628226_n.jpg","581","https://www.instagram.com/reel/DIYlJzVSVQh/","3609798502651614241_62271955016",,,"24235","29.01","52","42","IST","reel","zero1byzerodha","39180"
"9620","Great scripts don’t come from prompts, they come from the heart ✨

In this episode of 'The How', film critic @su4ita dives into the evolving landscape of Indian cinema, uncovering the rise of AI-written scripts, shifting audience tastes and why thoughtful film criticism still matters in this day and age. 

Sucharita‘s outfit is by a women led indie brand @darakht.clothing 

Catch her live on Zero1 Hustle⚡

[podcast, women, films, explore page, cinema]","su4ita","15.48","8","2025-05-08","2025-05-08T17:30:22.000000+0530","2.12","1.42","768","0.67",,"95755","17856728643371078","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17856728643371078/500143546_17922806097075017_3684209906413656693_n.jpg","636","https://www.instagram.com/reel/DJZEU6SshRK/","3627950003989910602_62271955016",,,"32991","34.45","54","70","IST","reel","zero1byzerodha","49247"
,"We’re not sure about Employee no. 1, but he’s definitely Comedian no. 1 ⭐

@aupmanyu is coming to the Zero1 Fest this year!

An engineer turned comic, Abhishek brings his personal experiences and a flair of storytelling to all his sets. People love him and so do we 🧡

Catch him LIVE on 14th March.
Download the Zero1 App now to earn your passes ⚡
Link in bio!

[fest, panelist, explore page, Bangalore, stand-up comedy]",,,"4","2025-02-22","2025-02-22T14:35:47.000000+0530","3.82","2.67","475","0.66",,"59587","18058848689510143","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18058848689510143/480706932_17912629638075017_5266669859954288668_n.jpg","389","https://www.instagram.com/p/DGXpOK2yR4x/","3573506122977975857_62271955016",,"178","10531","17.67","9","73","IST","image","zero1byzerodha","15078"
,"How you grew up with money doesn’t have to be how you live with it now🫰

[money, childhood, explore page, finance, habits]",,,"5","2025-06-26","2025-06-26T17:42:11.000000+0530","7.09","2.81","845","0.65",,"118373","18313810720234620","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18313810720234620/513845414_17926507176075017_6931854301733397690_n.jpg","770","https://www.instagram.com/p/DLXRHzZyid9/","3663472124909725565_62271955016",,"56","11459","9.68","38","31","IST","carousel","zero1byzerodha","28965"
"9014","Your portfolio doesn’t need adrenaline. It needs discipline💸

#zero1fest 

[finance, money, explore page, panelist]",,"24.05","6","2025-04-04","2025-04-04T18:45:42.000000+0530","3.08","2.06","532","0.64",,"69337","18036445946285819","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18036445946285819/488263039_17917330704075017_1826883997048098952_n.jpg","435","https://www.instagram.com/reel/DIBp9w4MJOL/","3603345741150458763_62271955016",,,"15957","23.01","51","40","IST","reel","zero1byzerodha","23854"
,"Currently in my portfolio panic era🤕

[portfolio, explore page, stock market, routine, investing]",,,"5","2025-06-23","2025-06-23T18:07:52.000000+0530","4.77","2.83","909","0.63",,"117474","17933309106047387","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17933309106047387/503430602_17926182126075017_4710927275382825150_n.jpg","736","https://www.instagram.com/p/DLPlrSYy_tN/","3661310724477287245_62271955016",,"84","16846","14.34","63","105","IST","image","zero1byzerodha","28379"
"9216","Incase you were wondering what behind the scenes look like with Z-10 days to go! 

Download the Zero1 App now to earn your pass. Link in bio⚡

[fest, explore page, finance, Bangalore, March]","prateek_learnapp","29.31","30","2025-03-04","2025-03-04T21:03:48.000000+0530","4.24","2.31","430","0.63",,"61476","18057501341011217","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18057501341011217/482817608_17913873900075017_3694924856634495997_n.jpg","356","https://www.instagram.com/reel/DGyFHiWy8WK/","3580947161871533450_62271955016",,,"9290","15.11","8","36","IST","reel","zero1byzerodha","17027"
"6055","The energy you guys brought to the fest was our favourite part ⚡

[fest, finance, Bangalore, zero1, Nikhil Kamath]",,,"2","2025-03-26","2025-03-26T18:17:07.000000+0530","3.63","2.5","483","0.63",,"67828","18038580593197451","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18038580593197451/486314864_17916415506075017_870221250253905966_n.jpg","428","https://www.instagram.com/reel/DHqbMkCS8QJ/","3596806862991508489_62271955016",,,"12095","17.83","9","44","IST","reel","zero1byzerodha","17583"
,"The woman that revolutionised the clean-eating movement in India, Suhasini Sampath is joining us at the Zero1 Fest ⚡

Through her journey with @yogabars.in , Suhasini has proven that brand-building is more than just image-building. Over the years, she’s helped turn YogaBar into a household name by being authentic and honest with her audience <3

How do you build a brand from ground up? What does it take to build a community? How do you break through in a cluttered market? If you’re these answers, then she should your go-to person too.

Join her on 14th March at Chamara Vajra, Bangalore ⭐
You can earn your pass through the Zero1 App. Link in bio!

[fest, panelist, explore page, Bangalore, finance, health]","yogabars.in","25.02","11","2025-02-26","2025-02-26T18:03:19.000000+0530","2.49","1.87","400","0.62",,"59935","17961031397857843","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/17961031397857843/481457409_17913128655075017_7710312527776714570_n.jpg","361","https://www.instagram.com/p/DGiUJleseLx/","3576509673734529777_62271955016",,"126","15354","25.62","10","18","IST","image","zero1byzerodha","20460"
"9316","If you’re wondering whether you’ll get in it or not, this reel might just be what you’re looking for 💛

Our team personally goes through each mission entry. So, make sure you answer the questions with a bit of heart and we might just see you at the fest! 

Only 2 days left for the mission to close on the Zero1 App. Download now using the link in the bio⚡","prateek_learnapp","15.48","20","2025-03-06","2025-03-06T20:13:33.000000+0530","4.21","2.33","473","0.62",,"61769","18064965685929404","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18064965685929404/483228822_17914096536075017_2439743579717482315_n.jpg","365","https://www.instagram.com/reel/DG3JE1bM0be/","3582371943257687774_62271955016",,,"9505","15.39","15","73","IST","reel","zero1byzerodha","17143"
"16550","An artist never reveals her trick🤫

[magic, podcast, women, explore page, pay cheque]",,,"1","2025-07-25","2025-07-25T17:30:46.000000+0530","3.57","2.06","858","0.62","87","125597","18092697478713275","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18092697478713275/522439058_17929730985075017_2400884385981829678_n.jpg","779","https://www.instagram.com/reel/DMh6SHxOBIN/","3684482302155952653_62271955016",,,"23088","18.38","44","33","IST","reel","zero1byzerodha","39961"
,"Joining us at the Zero1 Fest is @swethasubbiah , co-founder of Sisters in Sweat 💪

From a small group of like-minded women, Swetha has transformed Sisters in Sweat into robust community of women that embrace fitness and wellbeing. Through her efforts, she’s broken into a traditionally male dominant market and carved a space for herself and other women like her. Today, Sisters in Sweat has been recogonised internationally for their groundbreaking work. Which is why we’re super excited to have her the fest 💛

Join her on 14th March at Chamara Vajra!
Earn your pass on the Zero1 App. Link in bio ⚡

[fest, explore page, panelist, Bangalore, March]","swethasubbiah","31.03","6","2025-03-05","2025-03-05T14:14:38.000000+0530","3.96","2.64","397","0.61",,"61674","18003405518723887","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18003405518723887/482735939_17913952983075017_1273773594588004123_n.jpg","369","https://www.instagram.com/p/DGz7i34sUyz/","3581468009902984371_62271955016",,"116","9644","15.64","7","15","IST","image","zero1byzerodha","14465"
"8471","No mission, no pass 👏
Download the Zero1 App now to earn your pass!
Link in bio⚡️

[fest, explore page, mission, Bangalore, finance, March]","prateek_learnapp","23.74","22","2025-03-03","2025-03-03T19:15:52.000000+0530","3.47","1.92","419","0.61",,"61136","18030146210634961","https://d3jrpje4cbadyk.cloudfront.net/media/62271955016/18030146210634961/482863072_17913745164075017_1752549902595497852_n.jpg","350","https://www.instagram.com/reel/DGvT2O-s6Wi/","3580167518602634658_62271955016",,,"10955","17.92","8","39","IST","reel","zero1byzerodha","19813"
